name,website,email,phone,address,city,country,category,description,linkedin,twitter,booth_number,event_name,event_location,event_date,source_url,extraction_method,confidence_score
CHINA PAVILION SERVICE CENTER-BAYERN MESSE,,,,,,,,,,,10209,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
China Ship Development and Design Center,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"CHINA SHIPBUILDING TRADING CO.,LTD.",,,,,,,,,,,6207,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
CHINA TECH HI INDUSTRY IMPORT & EXPORT CORPORATION,,,,,,,,,,,4640,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"China Xinxing Xiamen Imp.&Exp. Co.,Ltd",,,,,,,,,,,11312B,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"CHONGQING NO.3533 PRINTING DYEING AND CLOTHING CO.,LTD.",,,,,,,,,,,10218,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"COBTEC.,Ltd",,,,,,,,,,,10214,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
CPMIEC,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"CTRS Airspace Technology Jiangsu Co.,Ltd. Chang zhou foreign trade corp.",,,,,,,,,,,10113,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Expo Services (Beijing) Limited,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
FENIXLIGHT LIMITED,,,,,,,,,,,11410,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
FIVONES1 INTERNATIONAL SDN. BHD.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Fsain Technology Co.,Ltd.",,,,,,,,,,,4700,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"FUJIAN TORCH ELECTRON TECHNOLOGY CO.,LTD.",,,,,,,,,,,10306,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"GDU-Tech Co.,Ltd.",,,,,,,,,,,6203,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
GNSS ANTI-JAMMING,,,,,,,,,,,11403,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
GUANDIAN,,,,,,,,,,,6012,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Guangzhou Bayern Messe Co.,Ltd.",,,,,,,,,,,11412,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Guangzhou Kaixin telecommunication System Co.,Ltd.",,,,,,,,,,,10307,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"GUANGZHOU OPSMEN TECH CO.,LTD",,,,,,,,,,,10606,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
GUANGZHOU SOMTA OPT TECH LTD,,,,,,,,,,,10219,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"GUANHUANG UNIFORMS & TACTICAL GEARS CP.,LTD",,,,,,,,,,,9209,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HANGZHOU YIZE TECHNOLOGY CO.,LTD",,,,,,,,,,,8023,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HAROGIC Technologies Co.,Ltd.",,,,,,,,,,,10101,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HEFEI CHENHUI DEFENSE TECHNOLOGY CO.,LTD",,,,,,,,,,,10111,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Henan Liuliang New Material Co.,Ltd",,,,,,,,,,,10173,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HONGYE ZHONGXU IRON AND STEEL TRADING (TIANJIN) CO.,LTD.",,,,,,,,,,,10204,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
HT-Nova Limited Company,,,,,,,,,,,8006,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Huang Hu Science and Technology (Chengdu) Co.,Ltd.",,,,,,,,,,,9211,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Huazhong Institute of Electro-optics,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
HUBEI BAOYI OUTDOOR,,,,,,,,,,,11306,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HUBEI YALIDA GARMENT CO.,LTD.",,,,,,,,,,,11412,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HUIZHOU WES NEW ENERGY CO.,LTD",,,,,,,,,,,10205,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Huizhou WES New Energy Limited Company,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HUNAN YAKEDA SPECIAL EQUIPMENT CO.,LTD.",,,,,,,,,,,10208,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HUZHOU MENGMA NEW MATERIAL TECHNOLOGY CO.,LTD",,,,,,,,,,,10112,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"HWA CREATE TECHNOLOGY CO.,LTD.",,,,,,,,,,,10212,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Hyper Yield Technology Co.,Ltd",,,,,,,,,,,11311A,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"IRMAXTEC TECHNOLOGY CO.,LTD.",,,,,,,,,,,6007,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"JANGSU SHENHE SCIENCE AND TECHNOLOGY DEVELOPMENT CO.,LTD",,,,,,,,,,,10100A,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Jiangsu Automation Research Institute,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"JIANGSU HEWEI SAFE TECHNOLOGY CO.,LTD",,,,,,,,,,,10216,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Jiangsu Shenhe Science And Technology Development Co.,Ltd.",,,,,,,,,,,10100A,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"Jiangsu Shuwei New Material Technology Co.,Ltd",,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"JIANGSUHOLYCRANESCIENCEANDTECHNOLOGY DEVELOPMENTCO.,LTD",,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ZARGES GmbH,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
EAST GEAR (INTERNATIONAL)CORP LIMITED,,,,,,,,,,,10001,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
BERETTA DEFENSE TECHNOLOGIES,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
HEXAGON,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
VEX Hungarian Defense and Space Export Agency Ltd.,,,,,,,,,,,11512,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ADVANCED WEAPONS AND EQUIPMENT INDIA LIMITED,,,,,,,,,,,8200,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Advanced Weapons and Equipment India Ltd(AWEIL),,,,,,,,,,,8500,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Aeromag Asia,,,,,,,,,,,8024,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Almerio Defence and Aerospace LLP,,,,,,,,,,,8500F,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ANADRONE SYSTEMS PRIVATE LIMITED,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Ananth Technologies(P)Limited,,,,,,,,,,,8500E,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
AQUA AIRX AUTONOMOUS SYSTEMS PRIVATE LIMITED,,,,,,,,,,,8500H,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Assisto Technologies Pvt Ltd,,,,,,,,,,,8500I,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Astrome Technologies Pvt Ltd,,,,,,,,,,,8500G,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Bharat Dynamics Limited(BDL),,,,,,,,,,,8500C,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
BrahMos Aerospace,,,,,,,,,,,8134,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
CHANAKYA AEROSPACE DEFENCE & MARITIME REVIEW,,,,,,,,,,,10021,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Chipspirit Technologies Pvt.Ltd.,,,,,,,,,,,8500J,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Crimson Energy Experts Pvt.Ltd,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
D.V. SAHARAN&SON,,,,,,,,,,,8020,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Defence Industries,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Gummi Metall Technik(India)Pvt.Ltd,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Hindustan Aeronautics Ltd(HAL),,,,,,,,,,,8500A,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Hynetic Electronics,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Kusumgar Corporates,,,,,,,,,,,6070,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
KUSUMGAR PRIVATE LIMITED,,,,,,,,,,,6070,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Maccaferri,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Mazagaon Dock Shipbuilders Limited (MDL),,,,,,,,,,,8500D,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
MKU LIMITED,,,,,,,,,,,8201,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Munitions India Limited (MIL),,,,,,,,,,,8500B,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Planys Technologies Pvt. Ltd.,,,,,,,,,,,8500L,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
RASHTRIYA METAL INDUSTRIES LIMITED,,,,,,,,,,,8019,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
DIRECTORATE GENERAL DEFENCE POTENTIAL - MOD INDONESIA,,,,,,,,,,,6870A,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
INDO DEFENCE EXPO & FORUM,,,,,,,,,,,6870B,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
KOMODO ARMAMENT,,,,,,,,,,,6870K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Ministry of Defence,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT DAHANA,,,,,,,,,,,6870D,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT DIRGANTARA INDONESIA,,,,,,,,,,,6870I,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT GARUDA MAINTENANCE FACILITY AERO ASIA Tbk.,,,,,,,,,,,6870J,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT LANGIT BIRU PARASUT,,,,,,,,,,,6870E,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT NUSANTARA TURBIN DAN PROPULSI,,,,,,,,,,,6870F,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT PAL INDONESIA,,,,,,,,,,,6870C,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT PINDAD,,,,,,,,,,,6870G,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT RIDHO AGUNG MITRA ABADI (J-FORCES GROUP),,,,,,,,,,,6870H,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT RYCA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT RYCA UTAMA INDONESIA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT. TABEL AERO PRATAMA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT. Teknologi Militer Indonesia,,,,,,,,,,,6870L,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PT. TRIMATRA ESAH NUSANTARA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
EMBASSY OF I.R OF IRAN,,,,,,,,,,,11710,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
BDT-Beretta Defense Technologies,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
BENELLI ARMI,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
BERETTA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
DAVI-PROMAU,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
EDICONSULT INTERNAZIONALE SRL,,,,,,,,,,,"7300,7315",,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ELT GROUP,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Explorer Cases,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Fabbrica d'Armi Pietro Beretta,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Fincantieri S.p.A.,,,,,,,,,,,7300C,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Future Warfare Magazine-FWMag,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ICS TECHNOLOGIES S.P.A.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
IDV-Iveco Defence Vehicles,,,,,,,,,,,7300J,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
IPS S.P.A.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Italian MoD,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ITALIAN TRADE AGENCY(ICE-KUALA LUMPUR),,,,,,,,,,,7300J&7300F,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Leonardo SpA,,,,,,,,,,,7300G,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
M.E.RIN S.R.L.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
MBDA,,,,,,,,,,,7315,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
MFS DEFENSE,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
NOVAMARINE S.P.A.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
PARASPORT SKYDIVING,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
RINA SERVICES S.P.A.,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
RINA Services SpA,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Rivista Italiana Difesa-RID,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Rosette Expo,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
RWS GmbH,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
SAKO,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
STEINER OPTIK,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
STOEGER,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
SWISSP DEFENCE,,,,,,,,,,,7300K,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ZENITA GROUP,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Aerosense Inc.,,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
AirKamuy Inc.,,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
ATLA JAPAN MOD,,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
Benfield Electric Japan,,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
DEVTAC,,,,,,,,,,,,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
IHI Corporation,,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
"JMU Defense Systems Co.,Ltd.",,,,,,,,,,,11224,,,,https://www.dsaexhibition.com/data/editor/2026/exhibitor-list/DS-2026-Participating-Companies-March-31-2026.pdf,pdf_table,0.14285714285714285
